"barcode","speciesFolderId","imageCount","verbatimFamily","verbatimSpecies","verbatimAuthorSpecimen","verbatimGenus","verbatimRank2","verbatimSpecies2","verbatimAuthor2","verbatimRank3","verbatimSpecies3","verbatimAuthor3","countryId","verbatimCountry","stateProvinceTerritory","municipality","verbatimLocality","latLongUnitId","isGPS","latitudeDeg","latitudeMin","latitudeSec","latitudeHem","longitudeDeg","longitudeMin","longitudeSec","longitudeHem","longitudeHemDecimalMinutes","latitudeHemDecimalMinutes","longitudeDecimalDegrees","latitudeDecimalDegrees","latitudeDegreesDecMins","latitudeMinutesDecMins","longitudeDegreesDecMins","longitudeMinutesDecMins","verbatimLatitude","verbatimLongitude","gridRef","altitudeUnitId","altitude","altitudeMax","altitudeMin","verbatimAltitude","collectorId1","collectorId2","collectorId3","collectorId4","collectorId5","verbatimCollector1","verbatimCollector2","verbatimCollector3","verbatimCollector4","verbatimCollector5","collectorNumber","collectionDD","collectionMM","collectionYYYY","collectionDD2","collectionMM2","collectionYYYY2","verbatimCollectionDate","speciesHomonymFlag","cultivated","multiSpecimenNoBarcode","multiSpecimen","additionalBarcode","obscured","restrictions","testData","isSpecimenAType","specimenIsPhoto","specimenIsIllustration","specimenIsCapsule","isNonRomanScript","MSBSerialNumber","LCDNumber","DNABankNumber","specimenNotes","capturerId","captureStationId","captureTimeStamp","captureNotes","transcriberId","transcriptionTimeStamp","imageStateId","transcriptionStateId","kewImageQAUserId","maxImageQAUserId","kewTranscriptionQAUserId","kewImageQATimeStamp","maxImageQATimeStamp","kewTranscriptionQATimeStamp","currentlyBeingEditedby","cultName","cultMM","cultMM2","cultDD","cultDD2","cultYYYY","cultYYYY2","cultCountry","cultVerbatimLocality","cultVerbatimDate","collectorIdCultivated","cultVerbCollectName","cultCollectNum","cultInstitution","cultVerbInstName","requiresRemounting","isDamaged","requiresReview","imagedByMax","singleViewedBy","url","lastSpecimenState","lastModified","deliveredOnDate","boxId","speciesId","family","genus","species","collector","AI_ERROR","AI_verbatim","AI_barcode","AI_collector","AI_collectorNumber","AI_collector1","AI_collector2","AI_collector3","AI_collector4","AI_collectionDate","AI_collectionYYYY","AI_collectionMM","AI_collectionDD","AI_family","AI_genus","AI_species","AI_taxon_name","AI_altitude","AI_altitudeUnit","AI_country","AI_stateProvinceTerritory","AI_location","AI_latitude","AI_longitude","AI_language","AI_specimenNotesSpanish","AI_specimenNotesEnglish","collectionNumber","AI_collectoinNumber"
"V0304495F","226","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Maynas. Dtto. Iquitos. Carretera de Peña Negra, km 2 de Quisto Cocha","0","0",,,,,,,,,,,,,,,,,,,,"1","0",,"150","ca 150 m.","87893","0","0","0","0",,,,,,"8008","10","9","1985",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-29 07:37:41","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/932/667/V0304495F.jpg","0","2024-07-30 08:36:38","1000-01-01 00:00:00","0","1160642",,"Cupania","papillosa",,"OK","Nº 2058717 FIELD MUSEUM OF NATURAL HISTORY SAPINDACEAE Cupania cf. papillosa Radlk. PERU. LORETO. Maynas. Dtto. Iquitos. Carretera de Peña Negra, 2m de Quisto Cocha, en terreno alto y arenoso, elev. ca 150 m. 3m, corolla white, fr. brown, leaves with brown hairs. September 10, 1985 Manuel Rimachi Y. 8008 Institute for Botanical Exploration (IBE)","none","Manuel Rimachi Y.","8008","none","none","none","none","September 10, 1985","1985","9","10","SAPINDACEAE","Cupania","papillosa","Cupania cf. papillosa Radlk.","150","m","PERU","LORETO","Maynas. Dtto. Iquitos. Carretera de Peña Negra, 2m de Quisto Cocha, en terreno alto y arenoso.","none","none","Spanish","en terreno alto y arenoso, elev. ca 150 m. 3m, corolla white, fr. brown, leaves with brown hairs.","in high and sandy terrain, elevation about 150 m. 3m, corolla white, fruit brown, leaves with brown hairs.",,
"V0273546F","225","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Florída, Río Putumayo, at mouth of Río Zubineta","0","0",,,,,,,,,,,,,,,,,,,,"1","0",,"180","about 180 meters","35476","0","0","0","0",,,,,,"2335",,"10","1931",,"12","1931",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 08:05:15","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/932/269/V0273546F.jpg","0","2024-07-31 01:26:22","1000-01-01 00:00:00","0","1160515",,"Cupania","cinerea",,"OK","668690
HERBARIUM FIELD MUSEUM
PLANTS OF PERU
Qualea coerulea RFE
Tree, 5 m, fls. white.
Dept. Loreto: Florida, Rio Putumayo, at mouth of Rio Zubineta, altitude about 180 meters; forest
No. 2335 G. Klun, Collector
October-December, 1931
Cyathea cinerea Poeppig & Endlicher
Det. T.D. Pennington 1994","668690","G. Klun","2335","none","none","none","none","October-December, 1931","1931","10-12","none","none","Qualea","coerulea","Qualea coerulea","180","meters","Peru","Loreto","Florida, Rio Putumayo, at mouth of Rio Zubineta, forest","none","none","English","Árbol, 5 m; fl. blanco","Tree, 5 m; fl. white",,
"V0281142F","224","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Maynas: Dtto. Iquitos. Rio Momon, innundated margin a little below San Miguel","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"333951","87893","0","0","0",,,,,,"17294","26","5","1973",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-29 04:57:58","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/795/258/V0281142F.jpg","0","2024-07-30 07:27:35","1000-01-01 00:00:00","0","386902","Hippocrateaceae","Cuervea","kappleriana",,"OK","The Field Museum
The Field Museum of Natural History
1765987
BHCB Herbarium Revision of Neotropical Hippocrateaceae Sp.
Cuervea kappleriana (Miq.) A.-C. Sm
Det. J. A. Lombardi 1999
Cuervea kappleriana (Miq.) A.-C. Sm
Det. A.M.W. Mennega Utrecht IV 1997
PLANTS OF PERU
Departamento de Loreto
Salacia opaciifolia Macbr.
Maynas: Dtto. Iquitos. Rio Momon, innundated margin a little below San Miguel, liana, corolla white.
May 26, 1973
Sidney McDaniel 17294 & Manuel Rimachi Y","1765987","Sidney McDaniel & Manuel Rimachi Y","17294","none","none","none","none","May 26, 1973","1973","May","26","Hippocrateaceae","Cuervea","kappleriana","Cuervea kappleriana (Miq.) A.-C. Sm","none","none","Peru","Loreto","Maynas: Dtto. Iquitos. Rio Momon, innundated margin a little below San Miguel","none","none","Spanish","Maynas: Dtto. Iquitos. Rio Momon, innundated margin a little below San Miguel, liana, corolla white.","Maynas: Dtto. Iquitos. Rio Momon, innundated margin a little below San Miguel, liana, corolla white.",,
"V0123155F","223","1","0","0","0","0","0","0","0","0","0","0","219",,"San Martín",,"Prov. Lamas; Alonso de Alvarado; Quebrada de Poloponta, 4 km de San Juán de Pacayzapa.","0","0",,,,,,,,,,,,,,,,,,,,"1","0","900","800",,"0","0","0","0","0","J. Schunke V.",,,,,"6113","30","4","1973",,,,"Abril 30 1973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-05-31 06:57:37","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/538/904/V0123155F.jpg","0","2024-06-05 09:56:19","1000-01-01 00:00:00","0","1185766","Solanaceae","Cuatresia","riparia",,"OK","Cuatresia riparia var. riparia (Kunth) Hunz.
Opera Botanica 92: 77. 1987.
Determined by Neil W. Sawyer, Nov. 2001
The University of Wisconsin-Whitewater Herbarium (UWW)
Nº 2027384
FIELD MUSEUM OF NATURAL HISTORY
THE NEW YORK BOTANICAL GARDEN
Plants of Peru
Department of San Martín
No. 6113
Cuatresia riparia (HBK.) A.T. Hunz., vel aff.
det. M. Nee, 1989
Lamas, Alonso del Alvarado; Quebrada
Pucayacu, 8 km de San Juán de Pacayzapa.
En bosque alto. Alt. 800-900 m. Flores
de amarillo verdoso y amarillo, sépalos verde
amarillenta. Las hojas son de color verde
amarillenta.
Solanaceae
J. Schunke V.
Abril 30 1973
Field work supported jointly by D. & A. Krukoff and The New York Botanical Garden.","none","J. Schunke V.","6113","J. Schunke V.","none","none","none","Abril 30 1973","1973","4","30","Solanaceae","Cuatresia","riparia","Cuatresia riparia var. riparia","800-900","m","Peru","San Martín","Lamas, Alonso del Alvarado; Quebrada Pucayacu, 8 km de San Juán de Pacayzapa. En bosque alto.","none","none","Spanish","Flores de amarillo verdoso y amarillo, sépalos verde amarillenta. Las hojas son de color verde amarillenta.","Flowers greenish yellow and yellow, sepals yellow-green. The leaves are yellow-green.",,
"V0208164F","222","1","0","0","0","0","0","0","0","0","0","0","219",,,,"[Chisien; Zuin]","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"123136","0","0","0","0",,,,,,"5340",,,"1909",,,"1914",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 08:09:12","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/886/036/V0208164F.jpg","0","2024-07-27 10:15:08","1000-01-01 00:00:00","0","290642",,"Cryptantha","granulosa",,"OK","The Field Museum
627988
HERBARIUM
FIELD MUSEUM
PLANTS OF PERU
No. 5314
Cryptantha granulosa
1909 - 1914
Coll. A. Weberbauer
OX","627988","A. Weberbauer","5314","none","none","none","none","1909 - 1914","none","none","none","none","Cryptantha","granulosa","Cryptantha granulosa","none","none","Peru","none","none","none","none","Spanish","None","None",,
"V0239947F","221","1","0","0","0","0","0","0","0","0","0","0","219",,"Arequipa",,"Tingo","0","0",,,,,,,,,,,,,,,,,,,,"1","0","2300","2100",,"186689","0","0","0","0",,,,,,"13118","8","4","1925",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 13:04:41","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/738/838/V0239947F.jpg","0","2024-07-31 00:45:27","1000-01-01 00:00:00","0","706454",,"Cristaria","multifida",,"OK","Cristaria multiflora Cav.
det./rev.: Julio V. Schneider, 2003 (FR)
PLANTS OF PERU
DEPARTMENT OF AREQUIPA
TINGO
No. 13118
Cristaria multiflora Cav.
Open sandy soil
Annual herb
Alt 2100 - 2300 m
Petals *pale violet*
FRANCIS W. PENNELL COLLECTOR
APRIL 6, 1925
Collected under the auspices of The Field Museum of Natural History, Gray Herbarium of Harvard University, New York Botanical Garden, and The Academy of Natural Sciences of Philadelphia.","557592","Francis W. Pennell","13118","Francis W. Pennell","none","none","none","April 6, 1925","1925","4","6","none","Cristaria","multiflora","Cristaria multiflora Cav.","2100 - 2300","m","Peru","Arequipa","Tingo","none","none","Spanish","Planta anual. Pétalos *violeta pálido*. Suelo arenoso abierto","Annual plant. Petals *pale violet*. Open sandy soil.",,
"V0306541F","220","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Maynas; Caserío Santo Thomas, Río Momón.","1","0","03","40",,"S","73","30",,"W",,,,,,,,,,,,"1","0",,"120",,"0","73928","0","0","0","Juan Ruíz",,,,,"1105","29","10","1987",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-29 07:55:16","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/252/822/V0306541F.jpg","0","2024-07-30 08:47:04","1000-01-01 00:00:00","0","331284","BURSERACEAE","Crepidospermum","goudotianum",,"OK","(Juan Ruiz y N Jaramillo 1105)
BURSERACEAE
Crepidospermum cf. goudotianum (Tul.) Tr & Pl.
Det. D Daly (NY); 1990
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)

PERU
BURSERACEAE
Protium

LORETO; Maynas
Caserío Santo Thomas. Río Momón.
Bosque primario inundable.
3 73°30'W 03°44'S 120 m

Árbol, 15 m de alto. Frutos numerosos de color verde-rojos.

Juan Ruiz y N. Jaramillo 1105 oct. 1987
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)","2057206","Juan Ruiz y N Jaramillo","1105","Juan Ruiz","N Jaramillo","none","none","29 Oct. 1987","1987","10","29","BURSERACEAE","Crepidospermum","cf. goudotianum","Crepidospermum cf. goudotianum (Tul.) Tr & Pl.","120","m","Peru","Loreto","Maynas, Caserío Santo Thomas. Río Momón. Bosque primario inundable.","3°44'S","73°30'W","Spanish","Árbol, 15 m de alto. Frutos numerosos de color verde-rojos.","Tree, 15 m tall. Numerous green-red fruits.",,
"V0316128F","219","1","0","0","0","0","0","0","0","0","0","0","219",,"Moquegua",,"Prov. General Sánchez Cerro, between Puquina and Omate","0","0",,,,,,,,,,,,,,,,,"S 16°38'58,4""","W 071°06'28,3""",,"1","0",,"3248",,"262309","0","0","0","0",,"F. Cáceres H.","Ch. Schwarzer",,,"8319","20","4","2006",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(MW 6_60)","0","0","2021-10-05 12:32:09","0","40","2024-07-29 09:24:33","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/932/876/V0316128F.jpg","0","2024-07-30 09:01:17","1000-01-01 00:00:00","0","307640","Brassicaceae","Cremolobus","chilensis",,"OK","Plants from Peru
Cremolobus chilensis DC.
Brassicaceae
Peru. Depto. Moquegua. Prov. General Sánchez Cerro, between Puquina and Omate, S 16°38’58.4”, W 071°06’28.3”, 3242 m.
Dry scrub forest with Kageneckia, Balbisia, Cacti.
Collected 20.04.2006
M. Weigend, F. Cáceres H. & Ch. Schwarzer 8319 (MW 6.60)
Collected for the Herbario San Marcos (Universidad Nacional Mayor de San Marcos, Lima) and the Institut für Biologie - Systematische Botanik und Pflanzengeographie, FU Berlin
No 2285510
FIELD MUSEUM OF NATURAL HISTORY","none","none","8319","M. Weigend","F. Cáceres H.","Ch. Schwarzer","none","20.04.2006","2006","4","20","Brassicaceae","Cremolobus","chilensis","Cremolobus chilensis","3242","m","Peru","Moquegua","Prov. General Sánchez Cerro, between Puquina and Omate","S 16°38’58.4”","W 071°06’28.3”","English","Dry scrub forest with Kageneckia, Balbisia, Cacti.","Dry scrub forest with Kageneckia, Balbisia, Cacti.",,
"V0231154F","218","1","0","0","0","0","0","0","0","0","0","0","219",,"Madre de Dios",,"Tambopata; Parque Nacional ""Bahuaja-Sonene."" Ex Santuario Nacional ""Pampa de Heath"" Arboretum ""San Antonio."" Parcela XI--XII.","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"150863","337023","0","0","0",,,,,,"9563","19","10","1997",,,,"19 Octubre 1997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 12:01:25","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/717/967/V0231154F.jpg","0","2024-07-29 04:45:24","1000-01-01 00:00:00","0","47983","ANNONACEAE","Cremastosperma","monospermum",,"OK","PERU
ANNONACEAE
Cremastosperma monospermum (Rusby) R. E. Fr.
Det. M. Pirie (U), 2006
Madre de Dios: Tambopata
Parque Nacional ""Bahuaja-Sonene."" Ex Santuario Nacional ""Pampa de Heath"" Arboretum ""San Antonio."" Parcela XI-XII.
Árbol 16 m. Flores verdosas. Pedúnculos florales hasta 7 cm.
19 October 1997
Camilo Díaz & Henry Ramírez 9563
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
Nº 2275745
FIELD MUSEUM OF NATURAL HISTORY","none","none","9563","Camilo Díaz","Henry Ramírez","none","none","1997-10-19","1997","10","19","ANNONACEAE","Cremastosperma","monospermum","Cremastosperma monospermum","none","none","Peru","Madre de Dios","Tambopata
Parque Nacional ""Bahuaja-Sonene."" Ex Santuario Nacional ""Pampa de Heath"" Arboretum ""San Antonio."" Parcela XI-XII.","none","none","Spanish","Árbol 16 m. Flores verdosas. Pedúnculos florales hasta 7 cm.","Tree 16 m. Greenish flowers. Floral peduncles up to 7 cm.",,
"V0231125F","217","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"Lower Rio Huallaga; Yurimaguas","0","0",,,,,,,,,,,,,,,,,,,,"1","0","210","155",,"254044","0","0","0","0",,,,,,"4092","25","10","1929",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-30 13:07:48","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/717/936/V0231125F.jpg","0","2024-07-31 00:42:08","1000-01-01 00:00:00","0","47977","Annonaceae","Cremastosperma","longicuspe",,"OK","The Field Museum
Revision of Cremenstaspema (Annonaceae)
Cremastospemma longicuspe R.E.Fr.
Det.: Michael D. Pirie Utrecht, 2005
F. No. 4072
Small Shrub
Edge of forest
Munizaga
Río Huallaga
POLLEN MATERIAL REMOVED FOR PREPARATION OF SLIDES
NO. CARNEKRT Q6
DATE OCT-NOV. 1929
COLL. LLEWELLYN WILLIAMS
PLANTS OF PERU
4092
Crematostepema longicuspe R.E.Fr.
COLL. No. 4092
Oct.-Nov. 1929
Coll. Llewellyn Williams
LOWER RIO HUALLAGA
DEPT. LORETO
618475
HERBARIO
FIELD MUSEUM
PERU","618475","Llewellyn Williams","4092","none","none","none","none","Oct.-Nov. 1929","1929","none","none","Annonaceae","Cremastospemma","longicuspe","Cremastospemma longicuspe R.E.Fr.","none","none","Peru","Loreto","Lower Río Huallaga","none","none","Spanish","Small Shrub Edge of forest","Small Shrub Edge of forest",,
"V0231116F","216","1","0","0","0","0","0","0","0","0","0","0","219",,"Loreto",,"14 km. s.w. of Iquitos","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"100972","0","0","0","0",,,,,,"18494","26","7","1972",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 11:58:22","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/717/927/V0231116F.jpg","0","2024-07-29 04:44:49","1000-01-01 00:00:00","0","51975","ANNONACEAE","Unonopsis","stipitata",,"OK","Revision of Cremastosperma (Annonaceae) I M.D. Pirie Utrecht, 2005
Cremastosperma cauliflorum R.E. Fries
Det.: S. Kankanien & P.J.M. Maas Utrecht, 1998
1820485
FIELD MUSEUM OF NATURAL HISTORY
PLANTS OF PERU
Department of Loreto
Family: ANNONACEAE (Unonopsis stipitata Diels)
14 km. s.w. of Iquitos; primary rain forest.
Tree, 20 m.; frt. green; fls. white.
Thomas B. Croat 18494
Date: 25 July 1972
Distributed by the Missouri Botanical Garden Herbarium (MO)
The Field Museum (F)
","1820485","Thomas B. Croat","18494","none","none","none","none","25 July 1972","1972","7","25","ANNONACEAE","Unonopsis","stipitata","Cremastosperma cauliflorum R.E. Fries","none","none","Peru","Loreto","14 km. s.w. of Iquitos; primary rain forest.","none","none","Spanish","Tree, 20 m.; frt. green; fls. white.","Tree, 20 m.; fruit green; flowers white.",,
"V0257079F","215","1","0","0","0","0","0","0","0","0","0","0","219",,,,"PE. Cabo. Área Projeto Suape. Mata do Zumbi (Estação B).","0","0",,,,,,,,,,,,,,,,,,,,"0","0",,,,"0","0","0","0","0","Andrade-Lima","Medeiros-Costa",,,,"72","9","11","1977",,,,"09.11.1977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","IPA-22268 IPA-Herbarium","0","0","2021-10-05 12:32:09","0","40","2024-07-28 07:51:25","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/759/575/V0257079F.jpg","0","2024-07-29 07:15:12","1000-01-01 00:00:00","0","592933","Gentianaceae","Coutoubea","spicata",,"OK","IPA-22268
IPA - HERBARIUM
Fam. Gentianaceae
Sp. Coutoubea spicata Aubl.
Var. 
N. V. 
Hab.: E. Cabo. Área Projeto Bunpe. Mata do Zumbi (Estágio B).
Leg. Andrade-Lima et Medeiros-Costa T2 09.11. Det. Andrade-Lima 21-12-1977.
Obs. Herbácea em clareira dentro da mata.
1866928
FIELD MUSEUM OF NATURAL HISTORY
copyright reserved
The Field Museum","1866928","Andrade-Lima et Medeiros-Costa T2","none","Andrade-Lima","Medeiros-Costa","none","none","09.11 & 21-12-1977","1977","none","none","Gentianaceae","Coutoubea","spicata","Coutoubea spicata Aubl.","none","none","none","none","E. Cabo. Área Projeto Bunpe. Mata do Zumbi (Estágio B).","none","none","Spanish","Herbácea em clareira dentro da mata.","Herbaceous in a clearing inside the forest.",,
"V0207400F","214","1","0","0","0","0","0","0","0","0","0","0","219",,"San Martin",,"Rioja; Along road Yorongos-La Florida near Rioja","0","0",,,,,,,,,,,,,,,,,,,,"1","0",,"1000",,"205118","304162","7521","48703","0",,,,,,"16543","31","3","2001",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","2021-10-05 12:32:09","0","40","2024-07-27 08:08:31","10","40","0","0","0","1000-01-01 00:00:00","1000-01-01 00:00:00","1000-01-01 00:00:00",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","http://fm-digital-assets.fieldmuseum.org/880/697/V0207400F.jpg","0","2024-07-27 10:14:03","1000-01-01 00:00:00","0","1109222","RUBIACEAE","Coutarea","hexandra",,"OK","PERU
RUBIACEAE
Coutarea hexandra (Jacq.) K. Schum.
Det. C.M. Taylor (MO) 2006
San Martín: Rioja
Along road Yorongos - La Florida near Rioja, partially in white sand partially on limestone-derived soil. 1000 m
Tree, 20 m. Flowers pink. DNA.
31 March 2001
H. van der Werff, R. Vasquez, B. Gray & J. Campos 15433
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
No. 2284357
FIELD MUSEUM OF NATURAL HISTORY","none","H. van der Werff, R. Vasquez, B. Gray & J. Campos","15433","H. van der Werff","R. Vasquez","B. Gray","J. Campos","31 March 2001","2001","3","31","RUBIACEAE","Coutarea","hexandra","Coutarea hexandra (Jacq.) K. Schum.","1000","m","PERU","San Martín","Along road Yorongos - La Florida near Rioja, partially in white sand partially on limestone-derived soil","none","none","none","Tree, 20 m. Flowers pink. DNA.","Tree, 20 m. Flowers pink. DNA.",,
